name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"John Lackey                   ",407793,FF,"In play, no out",Single,"89.1      ",6.183,-1.675,"-3.871              ","7.491               ",0.910,"2.459               ","14.2      ","4.9       ","1626.267  ","207.193   ",12,3,2,2,"Miguel Montero singles on a line drive to right fielder Jason Heyward.  ",2015-06-26,5,top,014237,2015-06-27T01:42:37Z,425877,427554,"Jim Wolf",0,0,LD,,0.0,92.0,,165.4400,106.6600,292,262.0
"John Lackey                   ",407793,FC,"In play, no out",Single,"82.6      ",6.450,-1.748,"0.491               ","-0.817              ",0.090,"2.397               ","-2.5      ","9.3       ","161.802   ","32.629    ","5 ",0,0,1,"Addison Russell singles on a sharp ground ball to left fielder Randal Grichuk.  ",2015-06-26,3,top,005719,2015-06-27T00:57:19Z,425877,427554,"Jim Wolf",0,0,GB,,0.0,100.0,,80.6000,119.3900,144,0.0
"John Lackey                   ",407793,FT,Ball,Groundout,"91.0      ",5.728,-1.763,"-12.956             ","5.658               ",2.602,"1.283               ","38.9      ","7.1       ","2723.258  ","246.251   ",14,0,0,1,"Starlin Castro grounds out, shortstop Jhonny Peralta to first baseman Mark Reynolds.  ",2015-06-26,2,top,003418,2015-06-27T00:34:18Z,425877,427554,"Jim Wolf",0,0,,,0.0,61.0,,118.1700,159.9900,66,0.0
"John Lackey                   ",407793,FC,"In play, no out",Single,"82.1      ",6.41,-1.892,"0.17                ","0.2                 ",-0.217,"2.921               ","-1.7      ","8.9       ","54.104    ","145.992   ","2 ",1,1,1,"Maikel Franco singles on a ground ball to shortstop Jhonny Peralta.  ",2015-06-20,4,bot,000256,2015-06-21T00:02:56Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,92.0,,100.6000,156.3500,210,0.0
"John Lackey                   ",407793,FF,"In play, no out",Single,"89.5      ",6.181,-2.053,"-3.25               ","8.23                ",0.092,"2.959               ","13.1      ","4.5       ","1716.482  ","201.457   ","2 ",0,1,0,"Freddy Galvis singles on a soft line drive to right fielder Jason Heyward.  ",2015-06-20,7,bot,011350,2015-06-21T01:13:50Z,425877,483569,"Victor Carapazza",0,0,LD,,0.0,69.0,,170.2900,123.0200,440,0.0
"John Lackey                   ",407793,CU,Foul,"Home Run","78.7      ",6.488,-2.001,"3.58                ","-0.92               ",0.621,"1.209               ","-9.2      ","10.4      ","623.210   ","76.342    ",14,2,1,2,"Cody Asche homers (3) on a fly ball to right center field.  ",2015-06-20,2,bot,233227,2015-06-20T23:32:27Z,425877,483569,"Victor Carapazza",0,0,,,32.0,102.0,,211.5000,56.9700,102,387.0
"John Lackey                   ",407793,FC,Foul,"Home Run","82.6      ",6.422,-1.922,"0.99                ","-0.97               ",0.61,"2.427               ","-4.2      ","9.4       ","239.995   ","46.982    ","6 ",3,2,2,"Cody Asche homers (3) on a fly ball to right center field.  ",2015-06-20,2,bot,233306,2015-06-20T23:33:06Z,425877,483569,"Victor Carapazza",0,0,,,32.0,102.0,,211.5000,56.9700,104,387.0
"John Lackey                   ",407793,FT,Foul,Lineout,"92.7      ",5.855,-2.016,"-9.03               ","4.32                ",0.577,"1.681               ","29.0      ","6.5       ","1971.584  ","244.235   ","9 ",1,2,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233526,2015-06-20T23:35:26Z,425877,483569,"Victor Carapazza",0,0,,,0.0,99.0,,116.3600,75.7500,114,302.0
"John Lackey                   ",407793,FC,Foul,Lineout,"82.8      ",6.387,-1.813,"7.03                ","0.15                ",0.053,"3.083               ","-18.5     ","9.4       ","1237.969  ","91.593    ","5 ",2,2,1,"Ryan Howard lines out to right fielder Jason Heyward.  ",2015-06-20,6,bot,004826,2015-06-21T00:48:26Z,425877,483569,"Victor Carapazza",0,0,,,,,,200.5900,95.1500,359,
"John Lackey                   ",407793,FF,Foul,Lineout,"91.6      ",6.063,-1.956,"-6.49               ","10.0                ",0.701,"3.396               ","32.4      ","4.0       ","2332.183  ","212.867   ","3 ",2,1,1,"Ryan Howard lines out to right fielder Jason Heyward.  ",2015-06-20,6,bot,004738,2015-06-21T00:47:38Z,425877,483569,"Victor Carapazza",0,0,,,,,,200.5900,95.1500,358,
"John Lackey                   ",407793,FT,"In play, out(s)",Groundout,"93.4      ",5.944,-2.087,"-10.0               ","7.81                ",0.231,"2.251               ","40.8      ","5.5       ","2525.333  ","231.857   ","5 ",1,2,0,"Ben Revere grounds out, shortstop Jhonny Peralta to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231715,2015-06-20T23:17:15Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,84.0,,117.5700,152.7200,44,0.0
"John Lackey                   ",407793,FF,"In play, out(s)",Groundout,"93.2      ",6.208,-1.766,"-3.33               ","8.51                ",1.669,"2.418               ","12.0      ","4.0       ","1818.431  ","201.274   ",12,1,2,2,"Ben Revere grounds out softly to first baseman Xavier Scruggs.  ",2015-06-20,5,bot,003038,2015-06-21T00:30:38Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,44.0,,147.8700,175.1400,295,0.0
"John Lackey                   ",407793,CU,"In play, out(s)",Groundout,"78.4      ",6.409,-1.937,"2.66                ","-7.06               ",-0.271,"1.528               ","-5.5      ","12.9      ","1246.486  ","20.783    ",13,0,0,2,"Cody Asche grounds out, first baseman Xavier Scruggs to pitcher John Lackey.  ",2015-06-20,4,bot,000921,2015-06-21T00:09:21Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,78.0,,152.7200,166.6600,233,0.0
"John Lackey                   ",407793,FF,"In play, out(s)",Flyout,"91.8      ",6.108,-2.138,"-6.3                ","9.07                ",0.505,"2.552               ","29.6      ","4.3       ","2186.282  ","214.667   ","6 ",0,1,0,"Chase Utley flies out to center fielder Peter Bourjos.  ",2015-06-20,6,bot,004451,2015-06-21T00:44:51Z,425877,483569,"Victor Carapazza",0,0,FB,,0.0,88.0,,117.5700,113.9300,346,230.0
"John Lackey                   ",407793,FF,"In play, out(s)","Pop Out","93.1      ",6.009,-2.029,"-5.63               ","8.21                ",0.399,"2.71                ","25.1      ","4.4       ","1978.572  ","214.321   ","6 ",0,1,2,"Cody Asche pops out to shortstop Jhonny Peralta.  ",2015-06-20,6,bot,005531,2015-06-21T00:55:31Z,425877,483569,"Victor Carapazza",0,0,PU,,0.0,70.0,,112.1100,137.5700,380,0.0
"John Lackey                   ",407793,CU,"In play, out(s)",Lineout,"78.6      ",6.575,-1.985,"3.76                ","-6.27               ",0.003,"3.148               ","-7.9      ","12.3      ","1224.529  ","31.197    ","2 ",1,2,0,"Carlos Ruiz lines out to right fielder Jason Heyward.  ",2015-06-20,3,bot,234717,2015-06-20T23:47:17Z,425877,483569,"Victor Carapazza",0,0,LD,,0.0,87.0,,192.7100,89.0900,150,319.0
"John Lackey                   ",407793,FF,"In play, out(s)",Flyout,"91.3      ",6.068,-2.099,"-5.27               ","8.39                ",0.738,"2.069               ","23.4      ","4.4       ","1969.759  ","211.997   ",14,1,0,0,"Chase Utley flies out to center fielder Peter Bourjos.  ",2015-06-20,4,bot,000149,2015-06-21T00:01:49Z,425877,483569,"Victor Carapazza",0,0,FB,,0.0,91.0,,113.3300,105.4500,204,256.0
"John Lackey                   ",407793,FC,"In play, out(s)",Lineout,"82.5      ",6.311,-2.211,"1.28                ","-2.89               ",-0.399,"1.37                ","-3.8      ","10.1      ","555.490   ","24.237    ",13,1,2,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233616,2015-06-20T23:36:16Z,425877,483569,"Victor Carapazza",0,0,LD,,0.0,99.0,,116.3600,75.7500,116,302.0
"John Lackey                   ",407793,FT,"In play, out(s)",Groundout,"92.8      ",6.042,-2.24,"-6.91               ","6.49                ",-0.457,"1.935               ","26.3      ","5.5       ","1859.012  ","226.622   ","7 ",2,0,1,"Chase Utley grounds out sharply, second baseman Kolten Wong to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231827,2015-06-20T23:18:27Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,104.0,,147.8700,158.1700,50,0.0
"John Lackey                   ",407793,FT,"In play, out(s)","Grounded Into DP","90.8      ",5.831,-1.622,"-10.34              ","3.69                ",0.482,"1.666               ","31.1      ","7.2       ","2120.395  ","250.162   ","9 ",3,2,1,"Carlos Ruiz grounds into a double play, second baseman Kolten Wong to first baseman Xavier Scruggs.   Freddy Galvis out at 2nd.  ",2015-06-20,7,bot,011734,2015-06-21T01:17:34Z,425877,483569,"Victor Carapazza",0,0,GB,,,,,136.3500,160.6000,450,
"John Lackey                   ",407793,FC,"In play, out(s)",Lineout,"82.6      ",6.344,-1.883,"3.13                ","3.2                 ",0.372,"2.26                ","-10.9     ","8.0       ","794.640   ","136.040   ","9 ",2,2,1,"Ryan Howard lines out to right fielder Jason Heyward.  ",2015-06-20,6,bot,004909,2015-06-21T00:49:09Z,425877,483569,"Victor Carapazza",0,0,LD,,,,,200.5900,95.1500,360,
"John Lackey                   ",407793,FT,"In play, out(s)",Lineout,"93.3      ",5.963,-2.061,"-7.57               ","8.04                ",0.477,"2.319               ","32.8      ","4.8       ","2200.484  ","223.118   ","6 ",0,2,2,"Maikel Franco lines out to right fielder Jason Heyward.  ",2015-06-20,1,bot,231926,2015-06-20T23:19:26Z,425877,483569,"Victor Carapazza",0,0,LD,,0.0,93.0,,175.7500,112.1100,56,257.0
"John Lackey                   ",407793,FT,"Called Strike",Groundout,"89.9      ",6.247,-2.256,"-6.18               ","7.28                ",-0.23,"2.139               ","23.9      ","5.3       ","1843.529  ","220.163   ","5 ",0,0,0,"Ben Revere grounds out, shortstop Jhonny Peralta to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231623,2015-06-20T23:16:23Z,425877,483569,"Victor Carapazza",0,0,,,0.0,84.0,,117.5700,152.7200,41,0.0
"John Lackey                   ",407793,FC,"Ball In Dirt",Groundout,"82.1      ",6.166,-2.04,"1.0                 ","0.34                ",0.856,"0.311               ","-4.5      ","9.3       ","186.535   ","111.609   ",14,0,2,2,"Ben Revere grounds out softly to first baseman Xavier Scruggs.  ",2015-06-20,5,bot,002945,2015-06-21T00:29:45Z,425877,483569,"Victor Carapazza",0,0,,,0.0,44.0,,147.8700,175.1400,293,0.0
"John Lackey                   ",407793,CU,"Called Strike",Groundout,"77.1      ",6.502,-1.914,"4.53                ","-3.57               ",0.305,"1.642               ","-9.7      ","11.9      ","943.768   ","52.207    ","9 ",0,0,2,"Ben Revere grounds out softly to first baseman Xavier Scruggs.  ",2015-06-20,5,bot,002832,2015-06-21T00:28:32Z,425877,483569,"Victor Carapazza",0,0,,,0.0,44.0,,147.8700,175.1400,291,0.0
"John Lackey                   ",407793,FC,"Ball In Dirt","Grounded Into DP","83.2      ",6.278,-1.804,"1.21                ","0.41                ",0.195,"0.88                ","-4.5      ","8.9       ","230.386   ","110.768   ",14,2,1,1,"Carlos Ruiz grounds into a double play, second baseman Kolten Wong to first baseman Xavier Scruggs.   Freddy Galvis out at 2nd.  ",2015-06-20,7,bot,011549,2015-06-21T01:15:49Z,425877,483569,"Victor Carapazza",0,0,,,,,,136.3500,160.6000,447,
"John Lackey                   ",407793,FT,Ball,"Grounded Into DP","89.1      ",6.176,-1.71,"-5.74               ","6.25                ",-1.377,"2.457               ","22.5      ","5.7       ","1628.897  ","222.352   ",11,1,1,1,"Carlos Ruiz grounds into a double play, second baseman Kolten Wong to first baseman Xavier Scruggs.   Freddy Galvis out at 2nd.  ",2015-06-20,7,bot,011520,2015-06-21T01:15:20Z,425877,483569,"Victor Carapazza",0,0,,,,,,136.3500,160.6000,446,
"John Lackey                   ",407793,FT,Ball,"Grounded Into DP","90.4      ",5.674,-2.099,"-13.21              ","3.46                ",1.041,"1.336               ","36.1      ","8.0       ","2610.451  ","255.137   ",14,0,1,1,"Carlos Ruiz grounds into a double play, second baseman Kolten Wong to first baseman Xavier Scruggs.   Freddy Galvis out at 2nd.  ",2015-06-20,7,bot,011453,2015-06-21T01:14:53Z,425877,483569,"Victor Carapazza",0,0,,,,,,136.3500,160.6000,445,
"John Lackey                   ",407793,FT,Ball,Lineout,"91.9      ",5.992,-1.868,"-7.95               ","8.43                ",1.365,"0.984               ","32.8      ","5.0       ","2288.552  ","223.201   ",14,1,1,1,"Ryan Howard lines out to right fielder Jason Heyward.  ",2015-06-20,6,bot,004659,2015-06-21T00:46:59Z,425877,483569,"Victor Carapazza",0,0,,,,,,200.5900,95.1500,357,
"John Lackey                   ",407793,FF,"Called Strike",Lineout,"91.8      ",6.125,-1.792,"-6.12               ","9.71                ",1.093,"2.455               ","29.1      ","4.1       ","2254.928  ","212.146   ",14,1,0,1,"Ryan Howard lines out to right fielder Jason Heyward.  ",2015-06-20,6,bot,004635,2015-06-21T00:46:35Z,425877,483569,"Victor Carapazza",0,0,,,,,,200.5900,95.1500,356,
"John Lackey                   ",407793,FC,Foul,Lineout,"83.4      ",6.401,-1.851,"1.95                ","1.54                ",0.043,"2.141               ","-6.9      ","8.4       ","444.651   ","129.217   ","5 ",0,1,0,"Carlos Ruiz lines out to right fielder Jason Heyward.  ",2015-06-20,3,bot,234637,2015-06-20T23:46:37Z,425877,483569,"Victor Carapazza",0,0,,,0.0,87.0,,192.7100,89.0900,148,319.0
"John Lackey                   ",407793,FC,Ball,Lineout,"83.3      ",6.272,-1.457,"1.9                 ","1.26                ",2.503,"0.215               ","-7.9      ","8.8       ","407.434   ","124.663   ",14,0,2,0,"Carlos Ruiz lines out to right fielder Jason Heyward.  ",2015-06-20,3,bot,234656,2015-06-20T23:46:56Z,425877,483569,"Victor Carapazza",0,0,,,0.0,87.0,,192.7100,89.0900,149,319.0
"John Lackey                   ",407793,CU,Ball,Flyout,"77.4      ",6.537,-1.874,"3.68                ","-4.13               ",0.616,"1.084               ","-8.1      ","12.0      ","909.547   ","42.044    ",14,0,0,0,"Chase Utley flies out to center fielder Peter Bourjos.  ",2015-06-20,4,bot,000125,2015-06-21T00:01:25Z,425877,483569,"Victor Carapazza",0,0,,,0.0,91.0,,113.3300,105.4500,203,256.0
"John Lackey                   ",407793,FC,Ball,Single,"83.8      ",6.212,-1.751,"0.17                ","-1.52               ",0.682,"0.543               ","-1.9      ","9.4       ","267.650   ","6.677     ",14,0,1,1,"Maikel Franco singles on a ground ball to shortstop Jhonny Peralta.  ",2015-06-20,4,bot,000231,2015-06-21T00:02:31Z,425877,483569,"Victor Carapazza",0,0,,,0.0,92.0,,100.6000,156.3500,209,0.0
"John Lackey                   ",407793,FC,"Called Strike",Lineout,"82.6      ",6.412,-1.823,"2.47                ","-0.21               ",0.735,"2.295               ","-8.0      ","9.3       ","432.782   ","86.362    ",14,0,0,2,"Maikel Franco lines out to right fielder Jason Heyward.  ",2015-06-20,1,bot,231902,2015-06-20T23:19:02Z,425877,483569,"Victor Carapazza",0,0,,,0.0,93.0,,175.7500,112.1100,54,257.0
"John Lackey                   ",407793,CU,Foul,"Home Run","77.5      ",6.733,-2.083,"3.74                ","-8.01               ",-0.156,"2.697               ","-7.2      ","13.5      ","1444.733  ","25.210    ","5 ",2,0,2,"Cody Asche homers (3) on a fly ball to right center field.  ",2015-06-20,2,bot,233207,2015-06-20T23:32:07Z,425877,483569,"Victor Carapazza",0,0,,,32.0,102.0,,211.5000,56.9700,101,387.0
"John Lackey                   ",407793,FF,"Called Strike",Single,"88.8      ",6.105,-2.293,"-4.86               ","8.37                ",-0.606,"2.665               ","20.0      ","4.9       ","1838.978  ","209.997   ","1 ",0,0,0,"Freddy Galvis singles on a soft line drive to right fielder Jason Heyward.  ",2015-06-20,7,bot,011334,2015-06-21T01:13:34Z,425877,483569,"Victor Carapazza",0,0,,,0.0,69.0,,170.2900,123.0200,439,0.0
"John Lackey                   ",407793,FC,"Foul (Runner Going)",Lineout,"83.1      ",6.269,-1.529,"0.48                ","0.56                ",0.689,"1.569               ","-2.9      ","8.7       ","137.416   ","141.729   ","9 ",0,0,0,"Carlos Ruiz lines out to right fielder Jason Heyward.  ",2015-06-20,5,bot,002508,2015-06-21T00:25:08Z,425877,483569,"Victor Carapazza",0,0,,,,,,190.2900,123.6300,280,
"John Lackey                   ",407793,FF,Ball,Lineout,"93.7      ",6.013,-1.996,"-6.82               ","9.75                ",1.099,"1.932               ","33.9      ","4.1       ","2386.912  ","214.856   ",14,0,1,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233435,2015-06-20T23:34:35Z,425877,483569,"Victor Carapazza",0,0,,,0.0,99.0,,116.3600,75.7500,111,302.0
"John Lackey                   ",407793,FF,"Swinging Strike",Strikeout,"92.6      ",6.047,-1.871,"-3.85               ","9.37                ",0.717,"3.417               ","17.6      ","3.7       ","1993.828  ","202.247   ",12,1,2,1,"Aaron Harang strikes out swinging.  ",2015-06-20,3,bot,234820,2015-06-20T23:48:20Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,157,
"John Lackey                   ",407793,FC,"Swinging Strike",Strikeout,"85.3      ",6.431,-1.746,"0.65                ","-1.86               ",1.355,"1.663               ","-3.8      ","9.3       ","351.393   ","19.710    ",14,0,2,0,"Ryan Howard strikes out swinging.  ",2015-06-20,2,bot,233024,2015-06-20T23:30:24Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,90,
"John Lackey                   ",407793,FC,"Swinging Strike",Strikeout,"85.2      ",6.295,-1.598,"0.51                ","1.14                ",1.381,"1.674               ","-4.0      ","8.2       ","233.368   ","156.874   ",14,3,2,1,"Ryan Howard strikes out swinging.  ",2015-06-20,4,bot,000553,2015-06-21T00:05:53Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,219,
"John Lackey                   ",407793,FT,"In play, out(s)","Sac Bunt","90.7      ",5.831,-1.835,"-8.57               ","2.27                ",0.429,"3.421               ","24.8      ","7.2       ","1708.475  ","254.917   ","3 ",0,0,1,"Aaron Harang out on a sacrifice bunt, first baseman Xavier Scruggs to second baseman Kolten Wong.   Freddy Galvis to 2nd.  ",2015-06-20,5,bot,002754,2015-06-21T00:27:54Z,425877,483569,"Victor Carapazza",0,0,GB,,0.0,36.0,,136.3500,186.6500,286,0.0
"John Lackey                   ",407793,FC,Foul,Walk,"83.0      ",6.312,-1.776,"1.71                ","0.18                ",0.688,"1.623               ","-6.1      ","9.0       ","306.158   ","97.713    ",14,0,2,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,005053,2015-06-21T00:50:53Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,367,
"John Lackey                   ",407793,FT,"Foul (Runner Going)",Walk,"91.9      ",5.724,-1.723,"-8.79               ","5.01                ",1.031,"1.318               ","28.2      ","6.4       ","1965.148  ","240.121   ",14,3,2,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,005330,2015-06-21T00:53:30Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,372,
"John Lackey                   ",407793,CU,Foul,Walk,"78.0      ",6.534,-1.855,"3.22                ","-6.02               ",0.246,"1.468               ","-6.8      ","12.8      ","1112.720  ","28.381    ",14,0,0,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,4,bot,000619,2015-06-21T00:06:19Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,223,
"John Lackey                   ",407793,FC,"In play, run(s)","Home Run","83.8      ",6.372,-2.009,"1.97                ","0.75                ",0.102,"1.914               ","-6.8      ","8.6       ","380.816   ","111.964   ","8 ",3,2,2,"Cody Asche homers (3) on a fly ball to right center field.  ",2015-06-20,2,bot,233338,2015-06-20T23:33:38Z,425877,483569,"Victor Carapazza",0,0,FB,,32.0,102.0,,211.5000,56.9700,105,387.0
"John Lackey                   ",407793,FC,"In play, out(s)",Groundout,"83.0      ",6.497,-1.986,"1.42                ","-4.4                ",-0.23,"2.146               ","-4.1      ","10.7      ","811.590   ","18.087    ","8 ",0,1,1,"Domonic Brown grounds out to first baseman Xavier Scruggs.  ",2015-06-20,2,bot,233106,2015-06-20T23:31:06Z,425877,483569,"Victor Carapazza",0,0,GB,,,,,154.5400,168.4700,95,
"John Lackey                   ",407793,FT,Ball,Groundout,"92.2      ",6.081,-2.057,"-6.56               ","8.12                ",1.323,"1.346               ","26.2      ","4.8       ","2057.537  ","218.800   ",14,0,1,0,"Ben Revere grounds out, shortstop Jhonny Peralta to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231635,2015-06-20T23:16:35Z,425877,483569,"Victor Carapazza",0,0,,,0.0,84.0,,117.5700,152.7200,42,0.0
"John Lackey                   ",407793,FT,Foul,Groundout,"91.7      ",6.114,-2.042,"-8.09               ","9.96                ",0.515,"1.7                 ","38.2      ","4.6       ","2522.429  ","218.970   ","9 ",1,1,0,"Ben Revere grounds out, shortstop Jhonny Peralta to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231649,2015-06-20T23:16:49Z,425877,483569,"Victor Carapazza",0,0,,,0.0,84.0,,117.5700,152.7200,43,0.0
"John Lackey                   ",407793,FT,Foul,Groundout,"92.6      ",6.034,-1.826,"-4.72               ","5.31                ",0.304,"2.806               ","17.7      ","5.3       ","1426.775  ","221.424   ","3 ",1,2,2,"Ben Revere grounds out softly to first baseman Xavier Scruggs.  ",2015-06-20,5,bot,003007,2015-06-21T00:30:07Z,425877,483569,"Victor Carapazza",0,0,,,0.0,44.0,,147.8700,175.1400,294,0.0
"John Lackey                   ",407793,FT,Foul,"Grounded Into DP","91.9      ",5.771,-1.916,"-11.14              ","5.16                ",-0.582,"2.038               ","37.7      ","6.8       ","2406.863  ","245.003   ","7 ",3,2,1,"Carlos Ruiz grounds into a double play, second baseman Kolten Wong to first baseman Xavier Scruggs.   Freddy Galvis out at 2nd.  ",2015-06-20,7,bot,011659,2015-06-21T01:16:59Z,425877,483569,"Victor Carapazza",0,0,,,,,,136.3500,160.6000,449,
"John Lackey                   ",407793,FF,"Called Strike",Flyout,"90.1      ",6.108,-2.225,"-3.86               ","7.3                 ",-0.821,"2.54                ","16.0      ","4.8       ","1612.715  ","207.694   ",13,0,0,0,"Chase Utley flies out to center fielder Peter Bourjos.  ",2015-06-20,6,bot,004429,2015-06-21T00:44:29Z,425877,483569,"Victor Carapazza",0,0,,,0.0,88.0,,117.5700,113.9300,345,230.0
"John Lackey                   ",407793,FF,"Called Strike","Pop Out","91.5      ",6.141,-1.871,"-4.75               ","10.15               ",-0.222,"1.975               ","24.7      ","3.9       ","2194.680  ","205.007   ","8 ",0,0,2,"Cody Asche pops out to shortstop Jhonny Peralta.  ",2015-06-20,6,bot,005500,2015-06-21T00:55:00Z,425877,483569,"Victor Carapazza",0,0,,,0.0,70.0,,112.1100,137.5700,379,0.0
"John Lackey                   ",407793,FF,"Foul (Runner Going)",Walk,"92.7      ",6.053,-1.586,"-4.73               ","9.49                ",0.991,"2.134               ","24.1      ","3.8       ","2130.502  ","206.407   ",14,3,2,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,005354,2015-06-21T00:53:54Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,373,
"John Lackey                   ",407793,CU,Ball,Walk,"78.0      ",6.595,-2.041,"5.95                ","-7.31               ",-1.762,"1.271               ","-10.2     ","13.2      ","1562.772  ","39.358    ",13,0,2,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,005120,2015-06-21T00:51:20Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,368,
"John Lackey                   ",407793,FF,"Called Strike",Walk,"91.4      ",6.067,-2.089,"-2.49               ","8.05                ",-0.736,"2.729               ","10.4      ","4.4       ","1647.996  ","197.102   ",13,0,0,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,004944,2015-06-21T00:49:44Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,364,
"John Lackey                   ",407793,FF,Ball,Walk,"92.2      ",6.356,-1.745,"-2.2                ","6.63                ",-0.176,"4.541               ","8.9       ","4.4       ","1406.245  ","198.266   ",11,2,2,2,"Domonic Brown walks.   Maikel Franco to 2nd.  ",2015-06-20,6,bot,005239,2015-06-21T00:52:39Z,425877,483569,"Victor Carapazza",0,0,,,,,,0.0000,0.0000,370,
"John Lackey                   ",407793,FF,"Swinging Strike",Lineout,"90.7      ",6.066,-2.177,"-4.57               ","10.38               ",0.375,"1.911               ","21.6      ","3.9       ","2192.644  ","203.694   ","9 ",0,0,0,"Carlos Ruiz lines out to right fielder Jason Heyward.  ",2015-06-20,3,bot,234624,2015-06-20T23:46:24Z,425877,483569,"Victor Carapazza",0,0,,,0.0,87.0,,192.7100,89.0900,147,319.0
"John Lackey                   ",407793,FT,"Called Strike",Single,"92.2      ",5.943,-1.95,"-6.76               ","8.11                ",0.443,"1.549               ","29.8      ","4.8       ","2106.664  ","219.692   ","9 ",0,0,1,"Maikel Franco singles on a ground ball to shortstop Jhonny Peralta.  ",2015-06-20,4,bot,000218,2015-06-21T00:02:18Z,425877,483569,"Victor Carapazza",0,0,,,0.0,92.0,,100.6000,156.3500,208,0.0
"John Lackey                   ",407793,FF,Ball,"Home Run","91.2      ",6.282,-2.39,"-5.25               ","7.59                ",-0.969,"3.558               ","23.4      ","4.7       ","1816.511  ","214.510   ",11,0,0,2,"Cody Asche homers (3) on a fly ball to right center field.  ",2015-06-20,2,bot,233137,2015-06-20T23:31:37Z,425877,483569,"Victor Carapazza",0,0,,,32.0,102.0,,211.5000,56.9700,99,387.0
"John Lackey                   ",407793,FC,Foul,Lineout,"84.7      ",6.302,-2.084,"1.23                ","-3.16               ",-0.136,"1.702               ","-4.0      ","9.7       ","613.840   ","21.492    ","8 ",1,2,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233505,2015-06-20T23:35:05Z,425877,483569,"Victor Carapazza",0,0,,,0.0,99.0,,116.3600,75.7500,113,302.0
"John Lackey                   ",407793,FF,"Called Strike",Lineout,"92.4      ",6.018,-2.275,"-4.11               ","8.41                ",-0.544,"1.892               ","19.2      ","4.2       ","1865.829  ","205.925   ","7 ",0,0,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233421,2015-06-20T23:34:21Z,425877,483569,"Victor Carapazza",0,0,,,0.0,99.0,,116.3600,75.7500,110,302.0
"John Lackey                   ",407793,FT,Foul,Lineout,"93.6      ",5.847,-2.365,"-11.57              ","5.92                ",-0.152,"2.579               ","40.5      ","6.4       ","2570.552  ","242.731   ","2 ",1,2,2,"Freddy Galvis lines out to center fielder Peter Bourjos.  ",2015-06-20,2,bot,233552,2015-06-20T23:35:52Z,425877,483569,"Victor Carapazza",0,0,,,0.0,99.0,,116.3600,75.7500,115,302.0
"John Lackey                   ",407793,CU,Ball,Groundout,"79.3      ",6.619,-1.943,"2.86                ","-1.58               ",1.095,"1.933               ","-8.0      ","10.5      ","548.220   ","61.886    ",14,1,0,1,"Chase Utley grounds out sharply, second baseman Kolten Wong to first baseman Xavier Scruggs.  ",2015-06-20,1,bot,231806,2015-06-20T23:18:06Z,425877,483569,"Victor Carapazza",0,0,,,0.0,104.0,,147.8700,158.1700,49,0.0
